页签,序号,项目名称,分类,上游地址,status,url_type,actual_url,stars,forks,watchers,open_issues_count,total_pull_requests,language,license,created_at,updated_at,pushed_at,size_kb,default_branch,topics,fork,archived,mirror_url,has_issues,note
鲲鹏,97,Calico,虚拟化,https://github.com/projectcalico/calico,valid,repo,,7146,1554,119,223,8803,Go,Apache-2.0,2016-07-21T15:45:54Z,2026-04-10T07:01:37Z,2026-04-10T04:57:43Z,273531,master,"cats,cni,cni-plugin,ebpf,host-protection,identity-aware-policy,k8s,kubernetes,kubernetes-networking,kubernetes-windows,network-policy,networking,observability,openstack,security,windows,xdp",False,False,,True,
鲲鹏,98,Flannel,虚拟化,https://github.com/coreos/flannel,valid,repo,https://github.com/flannel-io/flannel,9435,2896,212,25,1240,Go,Apache-2.0,2014-07-10T17:45:29Z,2026-04-10T06:59:13Z,2026-04-08T21:49:00Z,67344,master,"docker,docker-image,flannel,go,kubernetes,network,overlay-network,subnet",False,False,,True,
鲲鹏,99,CoreDNS,虚拟化,https://github.com/coredns/coredns,valid,repo,,13985,2419,223,292,5320,Go,Apache-2.0,2016-03-18T20:56:45Z,2026-04-10T07:03:00Z,2026-04-09T12:24:00Z,103954,master,"cncf,coredns,dns-server,go,plugin,service-discovery",False,False,,True,
鲲鹏,100,Containerd,虚拟化,https://github.com/containerd/containerd,valid,repo,,20569,3872,328,572,9570,Go,Apache-2.0,2015-11-13T00:27:43Z,2026-04-10T06:48:05Z,2026-04-10T06:44:06Z,133001,main,"cncf,containerd,containers,cri,docker,hacktoberfest,kubernetes,oci",False,False,,True,
鲲鹏,101,Prometheus,虚拟化,https://github.com/prometheus/prometheus,valid,repo,,63523,10317,1097,760,11361,Go,Apache-2.0,2012-11-24T11:14:12Z,2026-04-10T07:06:16Z,2026-04-10T07:06:11Z,279457,main,"alerting,graphing,hacktoberfest,metrics,monitoring,prometheus,time-series",False,False,,True,
鲲鹏,102,lstio,虚拟化,https://github.com/istio/istio,valid,repo,,38110,8283,954,497,36781,Go,Apache-2.0,2016-11-18T23:57:21Z,2026-04-10T06:15:23Z,2026-04-10T03:14:58Z,294625,master,"api-management,circuit-breaker,consul,enforce-policies,envoy,fault-injection,kubernetes,lyft-envoy,microservice,microservices,nomad,polyglot-microservices,proxies,request-routing,resiliency,service-mesh",False,False,,True,
鲲鹏,103,Envoy,虚拟化,https://github.com/envoyproxy/envoy,valid,repo,,27807,5326,566,1762,30602,C++,Apache-2.0,2016-08-08T15:07:24Z,2026-04-10T06:29:33Z,2026-04-10T06:03:06Z,295722,main,"cars,cats,cats-over-dogs,cncf,corgis,more-cats,nanoservices,rocket-ships",False,False,,True,
鲲鹏,104,iSula,虚拟化,https://gitee.com/openeuler/iSulad,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,105,harbor,虚拟化,https://github.com/goharbor/harbor,valid,repo,,28222,5188,519,829,10290,Go,Apache-2.0,2016-01-28T21:10:28Z,2026-04-10T03:14:47Z,2026-04-10T05:31:33Z,262692,main,"cloud-native,cncf,cncf-project,container,container-management,container-registry,containers,docker,hacktoberfest,helm,kubernetes,registry",False,False,,True,
鲲鹏,106,Apache HTTP Server,Web,https://github.com/apache/httpd,valid,repo,,3951,1232,226,97,568,C,Apache-2.0,2009-05-20T02:02:59Z,2026-04-10T02:25:30Z,2026-04-09T21:05:24Z,351973,trunk,httpd,False,False,,False,
鲲鹏,107,Tomcat,Web,https://github.com/apache/tomcat,valid,repo,,8136,5358,476,28,977,Java,Apache-2.0,2011-10-01T07:00:19Z,2026-04-09T16:12:46Z,2026-04-09T14:16:08Z,194703,main,"http,java,javaee,network-server,tomcat",False,False,,False,
鲲鹏,108,Varnish,Web,https://github.com/varnishcache/varnish-cache,valid,repo,,4060,397,106,150,1324,C,NOASSERTION,2015-10-05T12:04:36Z,2026-04-08T14:02:47Z,2026-02-16T01:29:54Z,37566,master,"caching,high-performance,http,reverse-proxy",False,True,,True,
鲲鹏,109,JBOSS,Web,https://github.com/wildfly/wildfly,valid,repo,,3160,2254,180,105,19738,Java,Apache-2.0,2010-07-08T20:46:07Z,2026-04-10T07:14:25Z,2026-04-10T02:52:13Z,302468,main,hacktoberfest,False,False,,False,
鲲鹏,110,HAProxy,Web,https://github.com/haproxy/haproxy,valid,repo,,6449,912,118,363,0,C,NOASSERTION,2018-04-09T15:17:42Z,2026-04-10T01:14:37Z,2026-04-09T20:06:17Z,110456,master,"cache,caching,ddos-mitigation,fastcgi,haproxy,high-availability,high-performance,http,http2,https,ipv6,load-balancer,proxy,proxy-protocol,reverse-proxy,tls13",False,False,,True,
鲲鹏,111,Memcached,Web,https://github.com/memcached/memcached,valid,repo,,14155,3321,664,95,702,C,BSD-3-Clause,2009-04-24T23:34:25Z,2026-04-09T10:29:34Z,2026-03-06T21:14:51Z,6280,master,,False,False,,True,
鲲鹏,112,Nginx,Web,https://github.com/nginx/nginx,valid,repo,,29884,7839,935,368,587,C,BSD-2-Clause,2015-06-23T10:26:27Z,2026-04-10T07:22:16Z,2026-04-07T11:39:57Z,75532,master,"content-cache,http,http2,http3,https,load-balancer,mail-proxy-server,nginx,quic,reverse-proxy,security,tcp-proxy-server,tls,udp-proxy-server,web-server",False,False,,True,
鲲鹏,113,.NET Core,Web,https://github.com/dotnet/core,valid,repo,,21932,4947,1334,341,2669,PowerShell,MIT,2014-11-18T00:44:57Z,2026-04-09T21:33:57Z,2026-04-09T22:25:58Z,59605,main,"dotnet,dotnet-core",False,False,,True,
鲲鹏,114,ATS,Web,https://github.com/apache/trafficserver,valid,repo,,1942,855,148,427,10558,C++,Apache-2.0,2009-10-31T08:00:10Z,2026-04-09T17:15:02Z,2026-04-09T17:14:51Z,180804,master,"apache,cache,cdn,forwardproxy,hacktoberfest,http2,http3,proxy,quic,reverseproxy",False,False,,True,
鲲鹏,115,Jetty,Web,https://github.com/eclipse/jetty.project,valid,repo,https://github.com/jetty/jetty.project,4069,1990,255,261,8134,Java,NOASSERTION,2011-07-14T01:11:57Z,2026-04-09T02:18:08Z,2026-04-10T07:04:31Z,281129,jetty-12.1.x,"eclipse,embedded,fcgi,http,http-client,http-server,http2,http3,https,jakartaee,java,jetty,jpms,jsp,osgi,servlet,ssl,tls,unix-socket,websockets",False,False,,True,
鲲鹏,116,Keepalived,Web,https://github.com/acassen/keepalived,valid,repo,,4525,763,142,48,1446,C,GPL-2.0,2012-07-11T12:42:41Z,2026-04-10T07:00:04Z,2025-11-03T22:28:17Z,21051,master,"bfd,c,daemon,high-availability,infrastructure,infrastructures,ipvs,keepalived,linux,lvs,multiplexer,netlink,protocol,snmp,vrrp",False,False,,True,
鲲鹏,117,Spring Cloud,Web,https://github.com/spring-cloud,valid,org,,,,,,,,,,,,,,,,,,,
鲲鹏,118,Dubbo,Web,https://github.com/apache/dubbo,valid,repo,,41626,26509,2983,965,8430,Java,Apache-2.0,2012-06-19T07:56:02Z,2026-04-10T06:15:51Z,2026-04-09T02:54:04Z,61526,3.3,"distributed-systems,dubbo,framework,grpc,http,java,microservices,restful,rpc,service-mesh,web",False,False,,True,
鲲鹏,119,Squid,Web,https://github.com/squid-cache/squid,valid,repo,,2924,620,72,189,2384,C++,GPL-2.0,2014-09-27T00:59:40Z,2026-04-10T06:31:22Z,2026-04-10T06:31:15Z,181922,master,"ecap,ftp,http,https,icap,proxy",False,False,,False,
鲲鹏,120,Glassfish,Web,https://github.com/eclipse-ee4j/glassfish,valid,repo,,437,169,39,94,2572,Java,NOASSERTION,2018-09-15T08:59:52Z,2026-04-06T08:08:00Z,2026-04-06T08:27:09Z,4273411,main,"application-server,cloud-native,glassfish,hacktoberfest,jakarta-ee,jakartaee,java,microprofile",False,False,,True,
鲲鹏,121,Node.js,Web,https://github.com/nodejs/node,valid,repo,,116662,35310,2955,2601,39979,JavaScript,NOASSERTION,2014-11-26T19:57:11Z,2026-04-10T07:47:06Z,2026-04-10T07:45:28Z,1448662,main,"javascript,js,linux,macos,mit,node,nodejs,runtime,windows",False,False,,True,
鲲鹏,122,chromium,Web,https://github.com/chromium/chromium,valid,repo,,23389,8763,586,14,0,C++,BSD-3-Clause,2018-02-05T20:55:32Z,2026-04-10T07:46:53Z,2026-04-10T07:43:47Z,62526662,main,"browser,chromium",False,False,,False,
鲲鹏,123,Django,Web,https://github.com/django/django,valid,repo,,87250,33811,2243,427,21010,Python,BSD-3-Clause,2012-04-28T02:47:18Z,2026-04-10T07:43:58Z,2026-04-09T20:40:34Z,278619,main,"apps,django,framework,models,orm,python,templates,views,web",False,False,,False,
鲲鹏,124,fcgi,Web,https://github.com/fastcgi-archives/fcgi2,valid,repo,https://github.com/FastCGI-Archives/fcgi2,247,91,19,13,37,C,NOASSERTION,2016-04-10T14:51:21Z,2026-02-23T11:05:31Z,2025-11-26T11:26:03Z,1450,master,"fastcgi,fastcgi-ddk,fastcgi-specification",False,False,,True,
鲲鹏,125,Mongoose,Web,https://github.com/automattic/mongoose,valid,repo,https://github.com/Automattic/mongoose,27470,3982,464,188,4672,JavaScript,MIT,2010-04-06T21:39:05Z,2026-04-10T07:14:09Z,2026-04-07T18:06:15Z,152015,master,"mongo,mongodb,nodejs,odm,orm",False,False,,True,
鲲鹏,126,Nagios,Web,https://github.com/nagiosenterprises/nagioscore,valid,repo,https://github.com/NagiosEnterprises/nagioscore,1977,475,107,203,244,C,GPL-2.0,2014-01-21T21:33:23Z,2026-04-07T17:24:12Z,2026-04-03T16:10:55Z,27589,master,,False,False,,True,
鲲鹏,127,uWSGI,Web,https://github.com/unbit/uwsgi,valid,repo,,3546,696,109,875,965,C,NOASSERTION,2011-10-09T07:25:31Z,2026-04-10T07:45:18Z,2025-10-11T19:16:25Z,30870,master,,False,False,,True,
鲲鹏,128,Spring Framework,Web,https://github.com/spring-projects/spring-framework,valid,repo,,59833,38877,3281,362,5680,Java,Apache-2.0,2010-12-08T04:04:45Z,2026-04-10T07:35:10Z,2026-04-09T11:07:33Z,241499,main,"framework,spring,spring-framework",False,False,,True,
鲲鹏,129,Spring Boot,Web,https://github.com/spring-projects/spring-boot,valid,repo,,80395,41884,3308,518,7463,Java,Apache-2.0,2012-10-19T15:02:57Z,2026-04-10T06:38:20Z,2026-04-09T11:33:00Z,213894,main,"framework,java,spring,spring-boot",False,False,,True,
鲲鹏,130,Tengine,Web,https://github.com/alibaba/tengine,valid,repo,,13237,2510,867,494,976,C,BSD-2-Clause,2012-03-21T06:34:37Z,2026-04-10T06:14:17Z,2026-03-26T03:06:09Z,24402,master,"http3,ingress,nginx,quic,tengine",False,False,,True,
鲲鹏,131,LVS,Web,在内核集成,no_url,,,,,,,,,,,,,,,,,,,,无有效URL: 在内核集成
鲲鹏,132,MySQL,数据库,https://github.com/mysql/mysql-server,valid,repo,,12216,4256,560,0,643,C++,NOASSERTION,2014-09-26T09:31:03Z,2026-04-10T00:11:09Z,2026-01-22T11:09:35Z,4747212,trunk,,False,False,,False,
鲲鹏,133,MariaDB,数据库,https://github.com/mariadb/server,valid,repo,https://github.com/MariaDB/server,7420,2037,268,350,4917,C++,GPL-2.0,2014-05-15T10:58:50Z,2026-04-10T06:20:17Z,2026-04-10T07:46:35Z,1636483,main,"amazon-web-services,database,fulltext-search,galera,geographical-information-system,innodb,json,mariadb,mysql,nearest-neighbor-search,rdbms,relational-databases,sql,storage-engine,vector-database",False,False,,False,
鲲鹏,134,PostgreSQL,数据库,https://github.com/postgres/postgres,valid,repo,,20524,5568,562,0,0,C,NOASSERTION,2010-09-21T11:35:45Z,2026-04-10T07:18:39Z,2026-04-10T07:18:25Z,733168,master,,False,False,,False,
鲲鹏,135,MongoDB,数据库,https://github.com/mongodb/mongo,valid,repo,,28234,5764,1246,25,1615,C++,NOASSERTION,2009-01-15T16:15:18Z,2026-04-10T07:04:44Z,2026-04-10T07:04:39Z,1321484,master,"c-plus-plus,database,mongodb,nosql",False,False,,False,
鲲鹏,136,RocksDB,数据库,https://github.com/facebook/rocksdb,valid,repo,,31661,6789,981,1464,10830,C++,GPL-2.0,2012-11-30T06:16:18Z,2026-04-10T06:14:17Z,2026-04-10T05:44:30Z,239113,main,"database,storage-engine",False,False,,True,
鲲鹏,137,TiDB,数据库,https://github.com/pingcap/tidb,valid,repo,,39946,6167,1214,5979,44555,Go,Apache-2.0,2015-09-06T04:01:52Z,2026-04-10T06:15:24Z,2026-04-10T07:10:24Z,676114,master,"cloud-native,database,distributed-database,distributed-transactions,go,hacktoberfest,htap,mysql,mysql-compatibility,scale,serverless,sql,tidb",False,False,,True,
鲲鹏,138,InfluxDB,数据库,https://github.com/influxdata/influxdb,valid,repo,,31425,3704,705,2140,12679,Rust,Apache-2.0,2013-09-26T14:31:10Z,2026-04-10T06:32:23Z,2026-04-10T02:33:20Z,210203,main,"database,go,influxdb,metrics,monitoring,react,rust,time-series",False,False,,True,
鲲鹏,139,SQLite,数据库,https://github.com/sqlite/sqlite,valid,repo,,9354,1468,136,21,38,C,NOASSERTION,2019-03-18T12:21:01Z,2026-04-10T05:54:40Z,2026-04-10T01:06:13Z,527930,master,,False,False,,False,
鲲鹏,140,Cassandra,数据库,https://github.com/apache/cassandra,valid,repo,,9688,3860,430,627,4716,Java,Apache-2.0,2009-05-21T02:10:09Z,2026-04-09T16:46:23Z,2026-04-08T19:17:04Z,459269,trunk,"cassandra,database,java",False,False,,False,
鲲鹏,141,etcd,数据库,https://github.com/etcd-io/etcd,valid,repo,,51663,10327,1269,229,13872,Go,Apache-2.0,2013-07-06T21:57:21Z,2026-04-10T06:15:37Z,2026-04-09T17:33:25Z,95949,main,"cncf,consensus,database,distributed-database,distributed-systems,etcd,go,key-value,kubernetes,raft",False,False,,True,
鲲鹏,142,LevelDB,数据库,https://github.com/google/leveldb,valid,repo,,38957,8175,1307,379,457,C++,BSD-3-Clause,2014-08-27T21:17:52Z,2026-04-10T06:16:27Z,2026-03-11T04:06:29Z,1848,main,,False,False,,True,
鲲鹏,143,OrientDB,数据库,https://github.com/orientechnologies/orientdb,valid,repo,,4951,874,262,344,1414,Java,Apache-2.0,2012-12-09T20:33:47Z,2026-04-08T19:16:11Z,2026-04-09T12:34:27Z,296808,develop,"database,dbms,document-database,fast,graph-database,graph-store,multi-master,multi-model-dbms,nosql,orientdb,performance,sql",False,False,,True,
鲲鹏,144,Neo4j,数据库,https://github.com/neo4j/neo4j,valid,repo,,16284,2585,520,188,9752,Java,GPL-3.0,2012-11-12T08:46:15Z,2026-04-10T04:39:18Z,2026-04-01T21:57:20Z,693197,release/5.26.0,"cypher,database,graph,graph-database,graphdb,neo4j,nosql",False,False,,True,
鲲鹏,145,gcc,基础库&加速库,https://github.com/gcc-mirror/gcc,valid,repo,,10837,4739,359,51,122,C++,GPL-2.0,2014-08-07T06:50:37Z,2026-04-10T07:05:41Z,2026-04-10T07:05:37Z,4057918,master,,False,False,git://gcc.gnu.org/git/gcc.git,False,
鲲鹏,146,OpenJDK,基础库&加速库,https://github.com/openjdk/jdk,valid,repo,,22756,6304,364,422,30631,Java,GPL-2.0,2018-09-17T12:29:20Z,2026-04-10T05:29:25Z,2026-04-10T07:26:39Z,1431670,master,"java,jvm,openjdk",False,False,,False,
鲲鹏,147,CMake,基础库&加速库,https://github.com/kitware/cmake,valid,repo,https://github.com/Kitware/CMake,7858,2675,183,2,0,C,BSD-3-Clause,2010-02-26T18:26:53Z,2026-04-10T07:28:19Z,2026-04-10T04:13:04Z,190384,master,,False,False,,False,
鲲鹏,148,Clang,基础库&加速库,https://github.com/llvm/llvm-project,valid,repo,,37791,16812,562,35412,96228,LLVM,NOASSERTION,2016-12-07T09:39:33Z,2026-04-10T07:36:15Z,2026-04-10T07:36:05Z,3863641,main,,False,False,,True,
鲲鹏,149,GDB,基础库&加速库,https://ftp.gnu.org/gnu/gdb/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,150,Maven,基础库&加速库,https://github.com/apache/maven,valid,repo,,5013,2858,220,761,3352,Java,Apache-2.0,2009-05-21T03:22:03Z,2026-04-09T19:01:25Z,2026-04-09T01:07:55Z,91651,master,"apache-maven,build-management,hacktoberfest,java,maven",False,False,,True,
鲲鹏,151,Ant,基础库&加速库,https://github.com/apache/ant,valid,repo,,458,452,30,17,223,Java,NOASSERTION,2014-05-28T07:00:08Z,2026-04-05T17:39:17Z,2026-04-06T09:15:08Z,76646,master,"apache,build,java",False,False,,False,
鲲鹏,152,Scala,基础库&加速库,https://github.com/scala/scala,valid,repo,,14451,3097,700,15,11168,Scala,Apache-2.0,2011-12-01T05:02:34Z,2026-04-10T06:15:21Z,2026-04-02T17:37:28Z,162129,2.13.x,"functional-programming,jvm-languages,object-oriented-programming,scala,scala-compiler,scala-library,scala-programming-language",False,False,,False,
鲲鹏,153,Python,基础库&加速库,https://github.com/python,valid,org,,,,,,,,,,,,,,,,,,,
鲲鹏,154,Golang,基础库&加速库,https://github.com/golang/go,valid,repo,,133393,18905,3332,9931,4980,Go,BSD-3-Clause,2014-08-19T04:33:40Z,2026-04-10T07:40:51Z,2026-04-10T01:09:44Z,431714,master,"go,golang,language,programming-language",False,False,,True,
鲲鹏,155,Lua,基础库&加速库,https://github.com/lua/lua,valid,repo,,9880,1919,407,0,0,C,,2012-09-14T05:55:07Z,2026-04-10T02:32:50Z,2026-04-01T18:11:26Z,12163,master,,False,False,,False,
鲲鹏,156,Perl,基础库&加速库,https://github.com/perl/perl5,valid,repo,https://github.com/Perl/perl5,2252,616,24,2367,4747,Perl,NOASSERTION,2013-02-13T17:10:40Z,2026-04-09T21:42:04Z,2026-04-09T12:55:41Z,369828,blead,"cpan,hacktoberfest,perl,perl5",False,False,,True,
鲲鹏,157,Ruby,基础库&加速库,https://github.com/ruby/ruby,valid,repo,,23506,5578,1058,571,16658,Ruby,NOASSERTION,2010-02-27T15:55:23Z,2026-04-10T06:37:24Z,2026-04-10T06:37:40Z,374631,master,"c,jit,language,object-oriented,programming-language,ruby,ruby-language,rust",False,False,,False,
鲲鹏,158,R,基础库&加速库,https://github.com/wch/r-source,valid,repo,,1228,328,86,3,24,R,GPL-2.0,2012-09-08T15:00:15Z,2026-04-10T03:44:22Z,2026-04-10T03:44:16Z,457288,trunk,,False,False,,False,
鲲鹏,159,Gradle,基础库&加速库,https://github.com/gradle/gradle,valid,repo,,18485,5115,517,3512,21478,Groovy,Apache-2.0,2009-09-09T18:27:19Z,2026-04-10T07:23:23Z,2026-04-10T07:23:15Z,696856,master,"build-tool,good-first-issue,gradle,gradle-bt,groovy,java,kotlin",False,False,,True,
鲲鹏,160,Erlang,基础库&加速库,https://github.com/erlang/otp,valid,repo,,12107,3061,487,514,7557,Erlang,Apache-2.0,2009-11-16T17:17:57Z,2026-04-10T07:03:37Z,2026-04-10T07:03:30Z,622531,master,,False,False,,True,
鲲鹏,161,Google Test,基础库&加速库,https://github.com/google/googletest,valid,repo,,38450,10735,1244,533,2150,C++,BSD-3-Clause,2015-07-28T15:07:53Z,2026-04-10T03:04:01Z,2026-03-31T14:22:45Z,14135,main,,False,False,,True,
鲲鹏,162,SKLearn,基础库&加速库,https://github.com/scikit-learn/scikit-learn,valid,repo,,65749,26920,2131,2045,20528,Python,BSD-3-Clause,2010-08-17T09:43:38Z,2026-04-10T06:16:43Z,2026-04-09T19:29:47Z,180356,main,"data-analysis,data-science,machine-learning,python,statistics",False,False,,True,
鲲鹏,163,APR-util,基础库&加速库,https://github.com/apache/apr-util,valid,repo,,81,66,14,1,9,C,Apache-2.0,2009-03-27T15:41:58Z,2026-04-09T07:06:39Z,2026-01-04T15:02:42Z,8776,1.7.x,apr,False,False,,False,
鲲鹏,164,TypeScript,基础库&加速库,https://github.com/microsoft/typescript,valid,repo,https://github.com/microsoft/TypeScript,108479,13333,2163,5019,19105,TypeScript,Apache-2.0,2014-06-17T15:28:39Z,2026-04-10T07:37:45Z,2026-04-07T17:24:52Z,2952537,main,"javascript,language,typechecker,typescript",False,False,,True,
鲲鹏,165,Git,基础库&加速库,https://github.com/git/git,valid,repo,,60197,27800,2467,362,1962,C,NOASSERTION,2008-07-23T14:21:26Z,2026-04-10T06:56:17Z,2026-04-09T22:34:27Z,302492,master,"c,hacktoberfest,shell",False,False,,False,
鲲鹏,166,Jenkins,基础库&加速库,https://github.com/jenkinsci/jenkins,valid,repo,,25181,9460,843,3586,11891,Java,MIT,2010-11-22T21:21:23Z,2026-04-10T06:42:36Z,2026-04-10T06:42:22Z,171155,master,"cicd,continuous-delivery,continuous-deployment,continuous-integration,devops,groovy,hacktoberfest,java,jenkins,pipelines-as-code",False,False,,True,
鲲鹏,167,npm,基础库&加速库,https://github.com/meteorhacks/npm,valid,repo,,512,34,18,72,12,JavaScript,MIT,2013-06-15T11:46:37Z,2025-11-12T15:13:30Z,2020-10-21T20:26:46Z,49,master,,False,False,,True,
鲲鹏,168,catj,基础库&加速库,https://github.com/soheilpro/catj,valid,repo,,1323,21,6,5,1,,MIT,2014-12-09T22:21:31Z,2026-04-02T22:18:13Z,2020-11-14T18:33:44Z,11,master,"cat,cli,json",False,False,,True,
鲲鹏,169,bcrypt,基础库&加速库,https://github.com/pyca/bcrypt,valid,repo,,1470,214,24,7,1027,Python,Apache-2.0,2013-05-11T02:03:55Z,2026-04-10T03:17:46Z,2026-04-10T03:17:48Z,1303,main,python,False,False,,True,
鲲鹏,170,busybox,基础库&加速库,https://github.com/mirror/busybox,valid,repo,,2069,718,68,88,24,C,NOASSERTION,2013-01-09T00:44:43Z,2026-04-10T01:44:13Z,2024-09-25T01:37:16Z,42597,master,,False,False,,True,
鲲鹏,171,Expat,基础库&加速库,https://github.com/libexpat/libexpat,valid,repo,,1317,502,46,21,792,C,MIT,2017-01-28T22:11:05Z,2026-04-09T22:13:23Z,2026-04-10T00:35:24Z,17491,master,"c,c99,expat,expat-xml-parser,library,siphash,streaming-parser,xml,xml-parser,xml-parser-library,xml-parsing",False,False,,True,
鲲鹏,172,FlatBuffers,基础库&加速库,https://github.com/google/flatbuffers,valid,repo,,25765,3535,629,179,2954,C++,Apache-2.0,2014-05-19T18:33:01Z,2026-04-10T07:10:18Z,2026-04-10T03:25:46Z,22146,master,"c,c-plus-plus,c-sharp,cross-platform,flatbuffers,go,grpc,java,javascript,json-parser,marshalling,mmap,protobuf,python,rpc,rust,serialization,serialization-library,typescript,zero-copy",False,False,,True,
鲲鹏,173,GMP,基础库&加速库,https://gmplib.org/repo/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,174,Hiredis,基础库&加速库,https://github.com/redis/hiredis,valid,repo,,6671,1847,281,73,567,C,BSD-3-Clause,2010-05-18T15:10:01Z,2026-04-09T08:01:02Z,2026-03-22T22:29:49Z,1694,master,,False,False,,True,
鲲鹏,175,libmpc,基础库&加速库,http://www.multiprecision.org/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,176,Libxml2,基础库&加速库,https://github.com/gnome/libxml2,valid,repo,https://github.com/GNOME/libxml2,730,428,42,0,40,C,NOASSERTION,2012-06-03T12:37:38Z,2026-04-10T05:41:00Z,2026-04-10T05:48:23Z,35793,master,,False,False,,False,
鲲鹏,177,MPFR,基础库&加速库,https://gitlab.inria.fr/mpfr/mpfr,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,178,Next.js,基础库&加速库,https://github.com/vercel/next.js,valid,repo,,138812,30840,1538,3704,36112,JavaScript,MIT,2016-10-05T23:32:51Z,2026-04-10T07:37:04Z,2026-04-10T06:31:50Z,2539489,canary,"blog,browser,compiler,components,hybrid,nextjs,node,react,server-rendering,ssg,static,static-site-generator,universal,vercel",False,False,,True,
鲲鹏,179,pcre,基础库&加速库,https://github.com/pcre2project/pcre2,valid,repo,https://github.com/PCRE2Project/pcre2,1259,255,33,48,523,C,NOASSERTION,2021-08-20T11:18:29Z,2026-04-08T07:00:39Z,2026-04-03T20:17:29Z,21575,main,,False,False,,True,
鲲鹏,180,PHP,基础库&加速库,https://github.com/php/php-src,valid,repo,,39992,8021,1349,1729,16459,C,NOASSERTION,2011-06-16T01:52:25Z,2026-04-10T03:07:55Z,2026-04-10T01:46:59Z,631108,master,,False,False,,True,
鲲鹏,181,React,基础库&加速库,https://github.com/facebook/react,valid,repo,,244476,50910,6661,1224,19323,JavaScript,MIT,2013-05-24T16:15:54Z,2026-04-10T07:46:11Z,2026-04-09T16:20:29Z,956568,main,"declarative,frontend,javascript,library,react,ui",False,False,,True,
鲲鹏,182,Rinetd,基础库&加速库,https://github.com/samhocevar/rinetd,valid,repo,,1074,208,23,30,7,C,GPL-2.0,2016-01-10T19:36:08Z,2026-04-09T13:06:49Z,2024-03-29T14:36:02Z,488,main,,False,False,,True,
鲲鹏,183,SCons,基础库&加速库,https://github.com/scons/scons,valid,repo,https://github.com/SCons/scons,2368,341,58,658,1324,Python,MIT,2017-09-24T19:23:46Z,2026-04-10T07:49:49Z,2026-04-08T02:16:13Z,27337,master,"build-automation,build-tool,build-tools,hacktoberfest,python-3-6,python3,python310,python311,python312,python37,python38,python39,scons",False,False,,True,
鲲鹏,184,Netty,基础库&加速库,https://github.com/netty/netty,valid,repo,,34906,16263,1682,625,9478,Java,Apache-2.0,2010-11-09T09:22:21Z,2026-04-10T07:14:26Z,2026-04-09T18:00:48Z,109198,4.2,,False,False,,True,
鲲鹏,185,Boost,基础库&加速库,https://github.com/boostorg/boost,valid,repo,,8374,1921,300,219,336,HTML,BSL-1.0,2013-01-13T15:59:31Z,2026-04-09T14:21:12Z,2026-04-09T18:48:02Z,68202,master,,False,False,,True,
鲲鹏,186,Protobuf,基础库&加速库,https://github.com/protocolbuffers/protobuf,valid,repo,,71056,16097,2021,270,19737,C++,NOASSERTION,2014-08-26T15:52:15Z,2026-04-10T07:20:32Z,2026-04-10T05:42:33Z,218413,main,"marshalling,protobuf,protobuf-runtime,protoc,protocol-buffers,protocol-compiler,rpc,serialization",False,False,,True,
鲲鹏,187,Libevent,基础库&加速库,https://github.com/libevent/libevent,valid,repo,,11857,3465,458,132,831,C,NOASSERTION,2011-06-06T21:42:50Z,2026-04-10T06:17:25Z,2026-04-01T18:03:27Z,13007,master,"async,c,cross-platform,networking",False,False,,True,
鲲鹏,188,Wireshark,基础库&加速库,https://github.com/wireshark/wireshark,valid,repo,,9174,2117,291,2,0,C,GPL-2.0,2014-06-29T18:37:22Z,2026-04-10T07:40:48Z,2026-04-10T06:16:18Z,1389131,master,"packet-capture,stratoshark,tshark,wireshark",False,False,,False,
鲲鹏,189,JUnit,基础库&加速库,https://github.com/junit-team/junit5,valid,repo,https://github.com/junit-team/junit-framework,6994,1662,263,122,2696,Java,EPL-2.0,2015-01-11T19:06:10Z,2026-04-10T07:10:35Z,2026-04-10T07:11:35Z,42769,main,"java,junit,junit-jupiter,junit-platform,junit-vintage,kotlin,kotlin-testing,test-framework",False,False,,True,
鲲鹏,190,DHCP,基础库&加速库,https://github.com/insomniacslk/dhcp,valid,repo,,818,191,15,38,465,Go,BSD-3-Clause,2017-11-29T21:24:15Z,2026-04-07T14:01:32Z,2026-04-07T06:09:28Z,2636,master,"dhcp,dhcp-client,dhcp-server,dhcpd,dhcpd-server,dhcpv4,dhcpv6,dhcpv6-packet,dhcpv6-server,go,golang",False,False,,True,
鲲鹏,191,DNSmasq,基础库&加速库,https://github.com/coddec/classic-shell,valid,repo,https://github.com/coddec/Classic-Shell,725,642,65,14,17,C++,MIT,2017-12-04T02:27:17Z,2026-04-03T21:14:38Z,2024-03-30T17:11:35Z,1311569,master,"classic-shell,start-menu",False,False,,True,
